id,filename,algorithm_sol,algorithm_sol_int,color_sol,partitions,variability,probability,min_degree,avg_degree,max_degree,std_degree,color,nodes,edges,cheat,edge_node_ratio,node_edge_ratio,density,greedy_color_sol,greedy_iss_min,greedy_iss_max,greedy_iss_mean,greedy_iss_median,greedy_iss_std,greedy_iss_q25,greedy_iss_q75,rlf_color_sol,rlf_time_sol,rlf_iss_min,rlf_iss_max,rlf_iss_mean,rlf_iss_median,rlf_iss_std,rlf_iss_q25,rlf_iss_q75,dsat_color_sol,dsat_time_sol,dsat_iss_min,dsat_iss_max,dsat_iss_mean,dsat_iss_median,dsat_iss_std,dsat_iss_q25,dsat_iss_q75,best_greedy_col,dsat_rlf_ratio,rlf_dsat_ratio,treewidth,vertex_cover,iss_min,iss_max,iss_mean,iss_median,iss_std,iss_q25,iss_q75
149,../../graphs/col/U-1000-0.5-140-0.5.col,TABU,0,123,140,0.000000,0.5,202,492.368000,802,135.990928,139,1000,246184,1,246.184,0.004062002404705424,0.49286086086086084,141,1,15,7.042253521126761,7.0,2.52047850752638,5.0,9.0,135,0.658955,1,15,7.407407407407407,7,2.354089158382996,6.0,9.0,139,0.025317,1,15,7.194244604316546,7,2.524883977365189,6.0,9.0,135,1.0296296296296297,0.9712230215827338,595,998,3,840,301.8888888888889,225,319.23167310138746,15.0,583.0
150,../../graphs/col/W-500-0.9-120-1.3.col,ILS,1,92,120,1.000000,0.9,389,440.288000,464,14.394619,106,500,110072,1,220.144,0.004542481284977106,0.8823406813627255,140,2,22,3.5460992907801416,3,2.459602689474648,3.0,3.0,122,0.274306,2,34,4.098360655737705,3.0,3.4291165430102653,3.0,4.0,141,0.010157,1,30,3.5460992907801416,3,2.7372436013128363,3.0,4.0,122,1.1557377049180328,0.8652482269503546,451,500,52,485,265.45238095238096,267.5,128.91596854312624,164.25,375.5
151,../../graphs/col/U-1000-0.5-130-0.1.col,HEA,2,120,130,0.000000,0.5,216,495.960000,814,135.396094,130,1000,247980,1,247.98,0.004032583272844584,0.4964564564564565,137,1,15,7.246376811594203,7.0,2.7494169101879975,5.0,9.0,131,0.644562,1,15,7.633587786259542,7,2.5243616310182997,6.0,9.0,135,0.025939,1,15,7.407407407407407,7,2.718911921021547,6.0,9.0,131,1.0305343511450382,0.9703703703703703,616,998,1,962,448.6666666666667,439,382.76885975742596,60.0,870.0
152,../../graphs/col/U-1000-0.1-40-1.4.col,TABU,0,30,40,1.000000,0.1,34,100.500000,148,23.098658,36,1000,50250,1,50.25,0.01990049751243781,0.1006006006006006,43,1,39,22.727272727272727,25.0,9.389166533987979,21.0,28.0,35,0.031107,1,93,28.571428571428573,27,16.053743771333536,24.0,33.0,37,0.006634,2,76,27.027027027027028,29,14.357511558001203,20.5,33.5,35,1.0571428571428572,0.9459459459459459,355,994,71,993,558.0326086956521,553.0,266.4378141613873,320.25,800.75
153,../../graphs/col/U-1000-0.5-140-0.3.col,TABU,0,128,140,0.000000,0.5,205,496.044000,795,138.919963,139,1000,248022,1,248.022,0.004031900395932619,0.49654054054054053,150,1,17,6.622516556291391,6,2.785059477172925,5.0,8.0,141,0.67548,1,16,7.092198581560283,7,2.6237941698993796,5.0,9.0,139,0.025631,2,14,7.194244604316546,7,2.4372641404779674,5.0,9.0,139,0.9858156028368794,1.014388489208633,608,1000,2,976,443.1111111111111,507,323.6790248241475,133.5,682.5
154,../../graphs/col/U-500-0.9-100-0.2.col,ILS,1,99,100,0.000000,0.9,307,448.348000,498,45.006387,100,500,112087,1,224.174,0.004460820612559886,0.8984929859719439,98,1,11,5.05050505050505,5,1.9079518742793458,4.0,6.0,99,0.230903,1,11,5.05050505050505,5,1.9079518742793458,4.0,6.0,99,0.009853,1,11,5.05050505050505,5,1.902596171367104,4.0,6.0,98,1.0,1.0,474,500,98,477,275.57142857142856,223,183.3419911375616,100.0,470.0
155,../../graphs/col/W-500-0.1-5-1.4.col,HEA,2,5,5,1.000000,0.1,14,36.504000,67,11.180607,5,500,9126,1,18.252,0.054788516326977864,0.07315430861723447,12,2,69,38.46153846153846,39,17.01281568218199,35.0,42.5,10,0.002316,8,121,50,43.5,28.350974899953226,41.0,55.25,11,0.00123,29,73,45.45454545454545,43,11.16569421364956,39.0,51.0,10,1.1,0.9090909090909091,273,482,3,500,221.0979020979021,196,160.97529837123662,71.0,366.0
156,../../graphs/col/G-1000-0.9-150-1.2.col,TABU,0,139,150,1.000000,0.9,825,887.044000,924,15.413243,147,1000,443522,1,443.522,0.0022546795874838228,0.887931931931932,264,1,27,3.7735849056603774,3,2.1483036774814654,3.0,4.0,203,2.160583,2,34,4.926108374384237,4,4.03566502648803,3.0,4.0,248,0.04742,2,35,4.032258064516129,4.0,3.057970229586272,3.0,4.0,203,1.2216748768472907,0.8185483870967742,941,1000,55,992,524.9215686274509,512,305.68021480869544,296.0,820.0
157,../../graphs/col/W-500-0.5-30-1.3.col,ILS,1,30,30,1.000000,0.5,163,233.300000,290,20.937192,30,500,58325,1,116.65,0.008572653236176597,0.46753507014028056,56,6,20,8.771929824561404,9,2.0443086838800713,8.0,9.0,48,0.058177,4,60,10.416666666666666,9.0,8.3483552548387,8.0,10.0,53,0.005945,6,27,9.433962264150944,9,3.602933815027928,8.0,10.0,48,1.1041666666666667,0.9056603773584906,404,500,82,489,291.67241379310343,297.0,128.32064935236158,170.25,414.5
158,../../graphs/col/G-1000-0.9-250-0.4.col,ILS,1,207,250,0.000000,0.9,862,895.274000,924,9.527797,240,1000,447637,1,447.637,0.0022339529574186227,0.8961701701701702,303,1,5,3.289473684210526,3.0,0.635906659686189,3.0,4.0,278,2.770718,1,9,3.597122302158273,4.0,0.7620931129370063,3.0,4.0,297,0.049959,1,9,3.367003367003367,3,0.8199304374676686,3.0,4.0,278,1.0683453237410072,0.936026936026936,993,1000,26,764,457.5,478.0,306.1697241727209,185.0,761.75
159,../../graphs/col/U-1000-0.9--.3.col,HEA,2,612,,,0.9,561,892.096000,999,97.299346,,1000,446048,0,446.048,0.002241911184446517,0.892988988988989,611,1,3,1.6339869281045751,2.0,0.4921861980097914,1.0,2.0,614,6.946444,1,3,1.6286644951140066,2.0,0.4869177702500777,1.0,2.0,615,0.04245,1,3,1.6260162601626016,2,0.4876048953170291,1.0,2.0,611,1.001628664495114,0.9983739837398374,891,1000,2,428,220.66666666666666,232,213.22601467300686,2.0,428.0
160,../../graphs/col/W-1000-0.1-20-1.2.col,HEA,2,19,20,1.000000,0.1,48,91.504000,147,15.667418,20,1000,45752,1,45.752,0.021856968001398847,0.0915955955955956,26,1,49,37.03703703703704,41,13.057510310107952,40.0,44.0,23,0.020501,3,73,43.47826086956522,45,11.715838406414514,42.0,47.0,24,0.00597,11,55,41.666666666666664,42.5,8.148975217869378,40.0,46.5,23,1.0434782608695652,0.9583333333333334,775,994,8,996,294.86842105263156,193.5,301.63197629364004,39.5,478.5
161,../../graphs/col/U-1000-0.1--.5.col,HEA,2,59,,,0.1,37,105.088000,151,23.395219,,1000,52544,0,52.544,0.01903166869671133,0.10519319319319319,65,1,24,15.151515151515152,17.5,6.346997895413412,12.0,20.0,59,0.048775,1,26,16.949152542372882,20,7.677606776929723,14.0,22.0,61,0.006887,1,25,16.39344262295082,19,7.67089453393929,12.5,22.0,59,1.0338983050847457,0.9672131147540983,304,994,1,850,114.2,24.5,221.29608648762147,12.25,45.5
162,../../graphs/col/U-1000-0.5-190-1.2.col,HEA,2,132,190,1.000000,0.5,202,494.016000,803,137.940921,158,1000,247008,1,247.008,0.004048451872004146,0.49451051051051054,149,1,53,6.666666666666667,5.0,5.265649945755075,4.0,7.0,142,0.646038,1,53,7.042253521126761,6.0,5.328730158151355,5.0,7.0,142,0.025505,1,44,7.042253521126761,6.0,4.846396979195168,5.0,8.0,142,1.0,1.0,615,1000,48,992,483.7352941176471,466.5,310.23054074921,184.25,781.75
163,../../graphs/col/U-1000-0.9--.2.col,TABU,0,620,,,0.9,581,896.978000,999,96.887324,,1000,448489,0,448.489,0.0022297090898550464,0.8978758758758759,622,1,2,1.6051364365971108,2,0.48921415329689266,1.0,2.0,621,7.16401,1,2,1.6103059581320451,2,0.4880739662809497,1.0,2.0,620,0.043969,1,2,1.6129032258064515,2.0,0.4874793797777285,1.0,2.0,620,0.998389694041868,1.0016129032258065,873,1000,4,807,526.6666666666666,769,453.0412048956842,4.0,807.0
164,../../graphs/col/U-500-0.9-300-1.2.col,TABU,0,181,300,1.000000,0.9,309,448.420000,499,45.924847,190,500,112105,1,224.21,0.004460104366442175,0.8986372745490981,181,1,29,2.7472527472527473,2.0,2.4968196636928868,2.0,3.0,182,0.473616,1,29,2.7472527472527473,2.0,2.4968196636928868,2.0,3.0,181,0.010039,1,28,2.7624309392265194,2,2.4684504027906753,2.0,3.0,181,0.9945054945054945,1.0055248618784531,463,500,55,494,264.28125,221.0,128.69625013335508,167.0,377.5
165,../../graphs/col/G-1000-0.5-100-1.5.col,TABU,0,75,100,1.000000,0.5,419,488.232000,541,20.598742,91,1000,244116,1,244.116,0.00409641318061905,0.4887207207207207,113,1,16,8.771929824561404,9.0,2.069735940232102,8.0,10.0,94,0.512209,7,42,10.638297872340425,10.0,5.285099899015729,9.0,10.0,108,0.02537,3,37,9.25925925925926,9.0,3.11574347308959,8.0,10.0,94,1.148936170212766,0.8703703703703703,901,998,162,969,647.2727272727273,635.5,232.79874443659574,467.5,869.25
166,../../graphs/col/U-1000-0.9-100-0.2.col,TABU,0,100,100,0.000000,0.9,550,881.972000,996,98.343659,100,1000,440986,1,440.986,0.0022676456848970262,0.8828548548548548,99,3,21,10,10.0,3.3604953939753126,8.0,12.0,100,1.114158,3,21,10,10.0,3.3604953939753126,8.0,12.0,100,0.04228,3,21,10,10.0,3.3604953939753126,8.0,12.0,99,1.0,1.0,868,1000,70,940,571.7333333333333,695,278.96069018172915,280.0,786.0
167,../../graphs/col/U-1000-0.5-90-0.5.col,TABU,0,88,90,0.000000,0.5,200,490.372000,799,135.409385,90,1000,245186,1,245.186,0.004078536294894488,0.49086286286286285,102,1,21,9.70873786407767,9,4.157749834407193,7.0,12.0,94,0.451835,1,21,10.638297872340425,10.0,3.7641519738662272,8.0,13.0,92,0.027344,1,21,10.869565217391305,11.0,3.6860813085555195,8.25,13.0,92,0.9787234042553191,1.0217391304347827,595,998,3,840,366.45454545454544,225,343.0114760868399,25.0,778.0
168,../../graphs/col/U-1000-0.1-20-1.3.col,HEA,2,21,20,1.000000,0.1,34,96.168000,143,26.626862,20,1000,48084,1,48.084,0.02079693869062474,0.09626426426426427,34,2,79,28.571428571428573,32,14.439092594688324,20.0,35.0,26,0.025116,14,90,38.46153846153846,39.5,14.057683363145633,31.0,42.25,27,0.006391,1,114,37.03703703703704,36,25.898442901636862,25.0,44.0,26,1.0384615384615385,0.9629629629629629,366,990,52,1000,515.5878378378378,517.0,275.96090448369046,280.25,776.0
169,../../graphs/col/G-1000-0.5-100-1.3.col,TABU,0,76,100,1.000000,0.5,415,488.486000,545,20.780996,90,1000,244243,1,244.243,0.004094283152434256,0.488974974974975,111,1,15,8.928571428571429,9.0,1.6478994858827754,8.0,10.0,97,0.587523,2,39,10.309278350515465,10,4.343004012063223,9.0,10.0,109,0.026088,6,13,9.174311926605505,9,1.246060731363174,8.5,10.0,97,1.1237113402061856,0.8899082568807339,900,1000,166,954,539.9130434782609,546,256.521647685386,254.0,736.0
170,../../graphs/col/U-1000-0.9-500-0.1.col,HEA,2,355,500,0.000000,0.9,586,891.372000,999,97.661556,394,1000,445686,1,445.686,0.002243732134282881,0.8922642642642643,360,1,9,2.770083102493075,3,1.1004000503692146,2.0,3.0,356,3.527188,1,9,2.808988764044944,3.0,1.1069705340494296,2.0,3.0,360,0.042146,1,9,2.7777777777777777,3.0,1.1322349803632987,2.0,3.0,356,1.0112359550561798,0.9888888888888889,876,998,76,654,420.7142857142857,589,270.16767280444833,96.0,650.0
171,../../graphs/col/U-1000-0.5-70-0.5.col,ILS,1,70,70,0.000000,0.5,200,488.808000,796,135.041153,70,1000,244404,1,244.404,0.004091586062421237,0.4892972972972973,77,1,24,12.820512820512821,13.0,4.958905382313983,9.0,16.0,73,0.367651,1,24,13.698630136986301,14,4.480466653234439,11.5,17.0,73,0.027137,2,24,13.698630136986301,14,4.538982177594839,11.0,17.0,73,1.0,1.0,595,998,3,840,381.25,275.0,331.0402680806507,50.75,764.25
172,../../graphs/col/U-500-0.5-80-0.1.col,HEA,2,73,80,0.000000,0.5,101,250.372000,408,68.673820,80,500,62593,1,125.186,0.00798811368683399,0.50174749498998,85,1,14,5.813953488372093,6.0,2.2413841726879227,4.0,7.0,78,0.082294,1,14,6.410256410256411,6.0,2.247283482403377,5.0,8.0,79,0.006194,1,14,6.329113924050633,6,2.34641854195589,5.0,8.0,78,1.0128205128205128,0.9873417721518988,314,500,1,488,241.33333333333334,201,172.25199563430317,86.0,391.0
173,../../graphs/col/W-1000-0.9--.7.col,TABU,0,239,,,0.9,857,899.100000,929,11.264280,,1000,449550,0,449.55,0.0022244466688911132,0.9,313,1,5,3.1847133757961785,3.0,0.5908963900568168,3.0,4.0,284,2.866958,1,5,3.5211267605633805,4.0,0.6202508310479055,3.0,4.0,298,0.042562,2,5,3.3557046979865772,3.0,0.6038465421858779,3.0,4.0,284,1.0492957746478873,0.9530201342281879,992,1000,2,743,368.4,303,349.23315993759815,38.5,731.0
174,../../graphs/col/G-1000-0.9--.2.col,ILS,1,237,,,0.9,864,898.088000,930,9.506538,,1000,449044,0,449.044,0.0022269532607049644,0.898986986986987,309,1,5,3.225806451612903,3.0,0.6339722932168694,3.0,4.0,281,2.782288,1,5,3.5587188612099645,4,0.6360624935324347,3.0,4.0,298,0.0479,1,5,3.3557046979865772,3.0,0.5982446320493268,3.0,4.0,281,1.0604982206405693,0.9429530201342282,993,1000,5,877,409.6,446,387.6084364406946,19.5,781.5
175,../../graphs/col/W-1000-0.9-150-1.3.col,TABU,0,140,150,1.000000,0.9,795,884.826000,935,24.441066,149,1000,442413,1,442.413,0.0022603314097913037,0.8857117117117117,251,2,33,3.9682539682539684,3.0,2.981848160649942,3.0,4.0,214,2.344787,2,31,4.672897196261682,4.0,3.9427254007381625,3.0,4.0,250,0.042902,2,36,4,4.0,2.7724983296571715,3.0,4.0,214,1.1682242990654206,0.856,916,1000,30,984,551.1081081081081,542.5,275.16438760735485,324.25,814.75
176,../../graphs/col/W-500-0.1-10-0.5.col,TABU,0,12,10,0.000000,0.1,24,44.832000,75,8.811571,10,500,11208,1,22.416,0.04461099214846538,0.0898436873747495,16,1,39,29.41176470588235,34,10.909049130936046,28.0,35.5,14,0.003862,16,42,35.714285714285715,37.5,6.684408626147767,35.75,39.25,15,0.001581,2,44,33.333333333333336,36,9.83192080250175,31.0,38.0,14,1.0714285714285714,0.9333333333333333,405,492,3,498,176.95555555555555,102,150.99683253082972,39.5,310.0
177,../../graphs/col/U-500-0.5-50-1.3.col,ILS,1,45,50,1.000000,0.5,106,233.736000,408,64.079812,49,500,58434,1,116.868,0.008556662217202313,0.46840881763527054,51,1,76,9.615384615384615,8.0,10.529424404047118,5.0,10.0,47,0.049975,3,76,10.638297872340425,8,10.791352278389382,6.0,11.0,47,0.006103,1,77,10.638297872340425,8,11.08352779326717,6.0,12.0,47,1.0,1.0,300,498,12,489,271.375,272.0,141.0066862364345,150.25,395.25
178,../../graphs/col/G-500-0.5--.1.col,HEA,2,49,,,0.5,204,247.748000,279,10.495546,,500,61937,0,123.874,0.00807271905323151,0.49648897795591185,69,1,9,7.142857142857143,7.0,1.6355268998599906,7.0,8.0,61,0.065545,3,10,8.19672131147541,8,1.4699169152387213,7.0,9.0,65,0.006207,3,10,7.6923076923076925,8,1.3453981395282788,7.0,9.0,61,1.0655737704918034,0.9384615384615385,481,498,6,468,303,338.0,157.8747745665673,185.0,438.25
179,../../graphs/col/G-1000-0.9--.4.col,ILS,1,236,,,0.9,866,898.884000,930,9.305619,,1000,449442,0,449.442,0.0022249811989088694,0.8997837837837838,314,1,5,3.1746031746031744,3,0.6217829956025358,3.0,4.0,291,3.030076,2,5,3.4364261168384878,3,0.5800531579727667,3.0,4.0,304,0.043938,1,5,3.289473684210526,3.0,0.5873426080569901,3.0,4.0,291,1.0446735395189004,0.9572368421052632,993,998,8,963,546.2,506,395.2647214209738,182.0,930.5
180,../../graphs/col/U-1000-0.9--.6.col,TABU,0,601,,,0.9,581,887.494000,999,99.589929,,1000,443747,0,443.747,0.002253536361935968,0.8883823823823824,600,1,3,1.663893510815308,2,0.47976815439802484,1.0,2.0,602,6.901664,1,3,1.6611295681063123,2.0,0.47721884230444583,1.0,2.0,614,0.04362,1,2,1.6286644951140066,2.0,0.4835558625895126,1.0,2.0,600,1.0199335548172757,0.9804560260586319,871,1000,3,257,88,4,146.35914730552375,3.0,257.0
181,../../graphs/col/W-500-0.5-60-0.2.col,TABU,0,49,60,0.000000,0.5,205,245.520000,285,12.775351,60,500,61380,1,122.76,0.008145975887911373,0.4920240480961924,68,1,10,7.246376811594203,8,1.6396358733271998,6.0,8.0,61,0.081602,2,10,8.19672131147541,8,1.351784895747687,8.0,9.0,62,0.006243,4,10,8.064516129032258,8.0,1.2658304828100007,7.0,9.0,61,1.0163934426229508,0.9838709677419355,481,498,41,461,155.27272727272728,66,154.70881740165356,45.0,211.0
182,../../graphs/col/W-500-0.1--.7.col,HEA,2,13,,,0.1,22,49.900000,88,10.100792,,500,12475,0,24.95,0.04008016032064128,0.1,17,3,37,27.77777777777778,31.0,9.783272371791229,26.25,34.25,15,0.005601,9,39,33.333333333333336,36,7.603257447273754,34.0,37.0,16,0.001542,7,37,31.25,33.5,7.094598884597588,30.25,34.75,15,1.0666666666666667,0.9375,409,494,5,480,150.16666666666666,140.5,131.78436131111636,29.25,264.75
183,../../graphs/col/U-1000-0.5-110-0.3.col,HEA,2,107,110,0.000000,0.5,203,495.172000,794,138.685855,110,1000,247586,1,247.586,0.004039000589694086,0.4956676676676677,122,1,17,8.130081300813009,8,3.1854159200173426,6.0,10.0,118,0.619783,1,17,8.474576271186441,8.0,3.0119757107531884,6.75,10.0,114,0.032092,1,17,8.771929824561404,9.0,2.793909582662577,7.0,10.0,114,0.9661016949152542,1.0350877192982457,611,1000,49,960,474.5,474.0,310.0556401680189,185.5,762.5
184,../../graphs/col/U-1000-0.5-140-0.2.col,HEA,2,126,140,0.000000,0.5,203,495.582000,802,138.333934,139,1000,247791,1,247.791,0.004035659083663249,0.4960780780780781,147,1,13,6.756756756756757,7.0,2.4400892746621756,5.0,8.75,138,0.661103,1,13,7.246376811594203,7.0,2.3422853466855376,6.0,9.0,142,0.026253,1,14,7.042253521126761,7.0,2.5540212749426843,5.75,9.0,138,1.0289855072463767,0.971830985915493,616,1000,14,990,517.8888888888889,564,380.137292449861,115.0,904.0
185,../../graphs/col/G-1000-0.9-100-1.3.col,TABU,0,113,100,1.000000,0.9,786,878.662000,940,27.155732,100,1000,439331,1,439.331,0.002276188113290435,0.8795415415415415,238,2,65,4.184100418410042,4,4.620878623203382,3.0,4.0,171,1.879492,3,91,5.847953216374269,4,8.220507635543788,3.0,5.0,217,0.041989,2,50,4.608294930875576,4,4.538775873639454,3.0,4.0,171,1.2690058479532165,0.7880184331797235,900,1000,61,985,565.063829787234,578.5,272.7438756203351,324.25,814.75
186,../../graphs/col/U-500-0.5--.10.col,TABU,0,128,,,0.5,107,245.704000,395,68.576121,,500,61426,0,122.852,0.008139875622700484,0.4923927855711423,141,1,6,3.5211267605633805,3.0,1.2245613477715596,3.0,4.0,132,0.134195,1,6,3.787878787878788,4.0,0.9412538578354527,3.0,4.0,134,0.006011,1,6,3.7313432835820897,4.0,1.0417176323895274,3.0,4.25,132,1.0151515151515151,0.9850746268656716,313,498,4,330,160,142,130.0769003320728,41.0,288.0
187,../../graphs/col/W-500-0.5-60-0.1.col,HEA,2,48,60,0.000000,0.5,202,245.412000,299,13.299709,60,500,61353,1,122.706,0.008149560738676185,0.4918076152304609,68,1,11,7.246376811594203,8,1.6574767951658371,7.0,8.0,60,0.063727,2,11,8.333333333333334,9.0,1.4458200027064187,8.0,9.0,66,0.005933,1,11,7.575757575757576,8.0,1.549795083830376,7.0,8.0,60,1.1,0.9090909090909091,480,500,4,406,108,62.0,131.67130793507496,9.5,211.25
188,../../graphs/col/U-1000-0.5-130-1.5.col,HEA,2,105,130,1.000000,0.5,197,487.132000,801,134.977593,120,1000,243566,1,243.566,0.004105663352027787,0.48761961961961964,118,1,85,8.403361344537815,6,9.210641715374754,5.0,8.0,113,0.45196,2,85,8.849557522123893,7,9.38865314292628,5.0,9.0,113,0.025722,1,85,8.849557522123893,7,9.426616230252785,5.0,9.0,113,1.0,1.0,607,998,133,986,560.3521126760563,540,241.0201591207999,371.0,793.0
189,../../graphs/col/G-500-0.9-120-0.1.col,TABU,0,107,120,0.000000,0.9,423,444.304000,463,7.399431,119,500,111076,1,222.152,0.00450142244949404,0.8903887775551103,161,1,5,3.0864197530864197,3.0,0.6906209441882656,3.0,3.0,147,0.30909,2,12,3.401360544217687,3,1.0180552501731825,3.0,4.0,155,0.010489,1,8,3.225806451612903,3,0.7691147474618474,3.0,4.0,147,1.054421768707483,0.9483870967741935,493,500,1,438,226.36363636363637,196,156.5057652147503,78.0,376.0
190,../../graphs/col/G-1000-0.1-20-1.2.col,HEA,2,18,20,1.000000,0.1,55,90.806000,127,11.784412,20,1000,45403,1,45.403,0.022024976323150453,0.0908968968968969,27,1,50,35.714285714285715,41.0,14.084025999684478,38.0,43.75,22,0.019681,7,69,45.45454545454545,47.0,10.54119932061258,43.5,49.25,24,0.005695,1,52,41.666666666666664,44.5,9.572000230139837,39.25,45.75,22,1.0909090909090908,0.9166666666666666,776,992,54,970,349.3478260869565,240,292.1747979069538,85.5,582.5
191,../../graphs/col/U-1000-0.5-60-1.4.col,HEA,2,60,60,1.000000,0.5,219,476.498000,806,128.993411,60,1000,238249,1,238.249,0.004197289390511607,0.476974974974975,72,1,131,13.698630136986301,9,16.617999722110937,7.0,14.5,65,0.328358,1,132,15.384615384615385,11,17.172554690999956,9.0,16.0,64,0.026237,1,115,15.625,11.5,15.290312318381558,9.0,17.75,64,0.9846153846153847,1.015625,607,998,107,986,558.8529411764706,572.0,249.6268263168172,334.5,765.0
192,../../graphs/col/G-1000-0.5-90-1.3.col,TABU,0,75,90,1.000000,0.5,402,487.240000,535,21.941203,86,1000,243620,1,243.62,0.00410475330432641,0.4877277277277277,112,2,15,8.849557522123893,9,1.501316320873911,8.0,10.0,99,0.571723,8,41,10.1010101010101,10,3.4977979938840633,9.0,10.0,109,0.025659,5,39,9.174311926605505,9,3.1412548704395418,8.0,10.0,99,1.101010101010101,0.908256880733945,891,998,117,985,533.1860465116279,534,240.81441736363763,333.0,723.0
193,../../graphs/col/G-1000-0.5-80-1.3.col,HEA,2,75,80,1.000000,0.5,400,485.650000,538,23.061039,80,1000,242825,1,242.825,0.004118192113662102,0.48613613613613615,107,1,39,9.25925925925926,9.0,3.7500663430153165,8.0,10.0,96,0.51678,3,73,10.416666666666666,10.0,6.730397136427767,9.0,10.75,105,0.025381,1,52,9.523809523809524,9,4.470190234497938,8.0,10.0,96,1.09375,0.9142857142857143,882,998,156,980,569.439024390244,547,237.68193544950864,366.5,810.0
194,../../graphs/col/U-500-0.5-90-1.1.col,TABU,0,71,90,1.000000,0.5,97,247.180000,408,68.489675,80,500,61795,1,123.59,0.008091269520187717,0.4953507014028056,76,1,46,6.4935064935064934,5,5.3793547270618385,4.0,7.0,72,0.075103,2,55,6.944444444444445,5.0,6.519502462846938,5.0,7.0,73,0.00593,1,38,6.8493150684931505,6,4.771650171343919,5.0,7.5,72,1.0138888888888888,0.9863013698630136,321,500,16,491,294.34,302.0,131.94983740739028,188.75,394.75
195,../../graphs/col/G-1000-0.5-140-0.1.col,HEA,2,90,140,0.000000,0.5,437,495.826000,539,15.079115,123,1000,247913,1,247.913,0.0040336731030643815,0.4963223223223223,123,1,12,8.064516129032258,8.0,2.0232065649892963,8.0,9.0,107,0.559096,4,12,9.345794392523365,9,1.2671674230666865,9.0,10.0,114,0.029448,1,12,8.771929824561404,9.0,1.5743243400821796,8.0,10.0,107,1.0654205607476634,0.9385964912280702,979,1000,12,975,549.3333333333334,659.0,363.1822315771152,173.75,901.5
196,../../graphs/col/G-1000-0.5-40-0.1.col,TABU,0,83,40,0.000000,0.5,439,486.998000,542,15.620691,40,1000,243499,1,243.499,0.0041067930463780135,0.4874854854854855,117,1,12,8.474576271186441,9.0,1.9555394228457594,8.0,10.0,103,0.545776,4,13,9.70873786407767,10,1.3976946562750059,9.0,11.0,112,0.025474,5,12,8.928571428571429,9.0,1.299440529053057,8.0,10.0,103,1.087378640776699,0.9196428571428571,978,1000,29,984,591.6666666666666,556.5,298.70396817930055,337.75,872.25
197,../../graphs/col/G-500-0.1-10-1.4.col,HEA,2,10,10,1.000000,0.1,21,42.736000,65,7.640308,10,500,10684,1,21.368,0.04679895170348184,0.0856432865731463,14,4,43,33.333333333333336,37,10.513030463373038,33.0,39.0,13,0.003395,3,64,38.46153846153846,41,13.69680853712149,36.5,43.0,14,0.001404,3,43,35.714285714285715,39.5,10.483896599646904,33.5,41.25,13,1.0769230769230769,0.9285714285714286,340,488,4,500,166.82142857142858,108.0,155.97483563270504,30.25,314.25
198,../../graphs/col/W-500-0.1-10-1.1.col,TABU,0,10,10,1.000000,0.1,16,41.952000,87,11.064795,10,500,10488,1,20.976,0.04767353165522502,0.08407214428857715,15,1,42,31.25,35.5,11.497825881443848,29.25,38.0,13,0.003108,12,46,38.46153846153846,41,8.637277586286324,37.5,43.5,14,0.001504,1,51,35.714285714285715,37.5,12.104853263359805,33.75,41.5,13,1.0769230769230769,0.9285714285714286,328,488,103,490,310.5857142857143,306.0,110.93130043476938,217.0,409.75
199,../../graphs/col/U-500-0.5-60-1.2.col,HEA,2,53,60,1.000000,0.5,91,239.772000,404,66.931308,59,500,59943,1,119.886,0.00834125752798492,0.4805050100200401,62,1,77,7.936507936507937,6,9.703462993200926,5.0,8.0,58,0.060885,3,77,8.620689655172415,7.0,9.918664996132552,5.0,8.0,60,0.005708,1,67,8.333333333333334,6.5,8.838794815205901,5.0,8.0,58,1.0344827586206897,0.9666666666666667,311,498,20,491,271.54411764705884,278.0,132.62959686616512,171.5,385.75
200,../../graphs/col/U-1000-0.9-300-0.4.col,TABU,0,266,300,0.000000,0.9,554,886.932000,999,98.175299,283,1000,443466,1,443.466,0.002254964303915069,0.8878198198198198,272,1,9,3.663003663003663,3,1.4938554749819648,3.0,4.0,271,2.647646,1,9,3.690036900369004,3,1.4731713078719064,3.0,4.0,268,0.041297,1,9,3.7313432835820897,4.0,1.4747014125736966,3.0,4.0,268,0.988929889298893,1.0111940298507462,870,1000,173,975,628.5714285714286,702,312.1136850267101,382.0,959.0
201,../../graphs/col/W-1000-0.5--.5.col,TABU,0,91,,,0.5,446,499.500000,563,18.792073,,1000,249750,0,249.75,0.004004004004004004,0.5,122,2,12,8.130081300813009,8,1.6244007701883356,8.0,9.0,109,0.570181,4,12,9.174311926605505,9,1.2608347961895583,8.0,10.0,114,0.025878,5,12,8.771929824561404,9.0,1.2762991834406603,8.0,10.0,109,1.0458715596330275,0.956140350877193,978,998,2,936,399.54545454545456,493,358.4021103833971,6.0,620.0
